vehicle_id,vehicle_type,operator,line,speed,occupancy
1825,bus,12,1109,6.08,0
1833,bus,12,743,15.37,0
421,tram,40,1145,2.01,0
1117,bus,22,1108,10.96,0
262,bus,6,866,5.8,0
405,tram,40,39,5.71,0
1090,bus,6,102,5.26,0
1090,bus,6,102,8.3,0
1022,bus,22,259,21.11,0
1108,bus,6,964,1.91,0
1372,bus,22,110,13.17,0
1116,bus,22,1108,11.28,0
1059,train,90,279,1.54,0
1059,train,90,279,6.64,0
1025,bus,6,678,21.28,0
1168,bus,22,786,9.26,0
665,bus,47,44,7.25,0
1076,bus,6,973,16.18,0
1052,train,90,288,18.47,0
1701,bus,12,79,9.06,0
262,bus,6,866,8.83,0
1526,bus,12,785,12.72,0
12,bus,12,771,5.14,0
949,bus,22,237,8.77,0
1372,bus,22,110,13.22,0
1168,bus,22,786,4.99,0
20,bus,12,90,10.07,0
121,tram,40,40,0.26,0
1250,bus,22,62,7.56,0
6301,train,90,286,22.25,0
483,bus,6,866,3.11,0
1407,bus,22,624,2.01,0
1301,bus,12,824,2.01,0
211,bus,6,759,4.13,0
1096,bus,22,1039,8.6,0
1832,bus,12,1113,16.14,0
1831,bus,12,1113,9.31,0
258,bus,6,1111,9.13,0
1825,bus,12,1109,2.76,0
407,tram,40,992,10.39,0
1004,bus,22,875,4.76,0
194,bus,51,811,3.81,0
1033,train,90,636,22.48,0
1108,bus,6,964,2.71,0
1833,bus,12,743,12.63,0
1017,bus,22,875,11.85,0
467,bus,6,874,2.65,0
1025,bus,6,678,21.49,0
2234,bus,12,810,9.21,0
1250,bus,22,62,2.58,0
3,bus,17,1095,0.26,0
443,tram,40,32,5.55,0
423,tram,40,39,3.09,0
1076,bus,6,973,16.47,0
474,bus,6,459,9.76,0
278,bus,6,866,0.21,0
278,bus,6,866,5.08,0
1159,bus,22,1072,13.48,0
1833,bus,12,743,10.55,0
1005,bus,22,64,20.07,0
1005,bus,22,64,7.53,0
1277,bus,22,59,9.9,0
1404,bus,22,624,9.12,0
443,tram,40,32,6.84,0
16,bus,17,100,6.94,0
1057,train,90,636,16.51,0
1212,bus,12,824,1.02,0
1519,bus,12,1109,3.33,0
1045,train,90,292,15.64,0
1519,bus,12,1109,9.06,0
1020,bus,22,259,0.0,0
1538,bus,12,226,0.59,0
1090,bus,6,102,9.89,0
470,bus,6,1038,0.0,0
2258,bus,12,133,5.81,0
1083,bus,6,80,12.35,0
103,tram,40,40,5.04,0
638,bus,6,221,0.1,0
1108,bus,6,964,3.34,0
1017,bus,6,678,11.91,0
1033,train,90,636,17.7,0
1162,bus,22,1072,0.11,0
1059,train,90,279,0.72,0
943,bus,6,77,4.59,0
1111,bus,22,1108,16.62,0
1056,bus,6,56,1.65,0
424,bus,6,938,8.13,0
444,bus,6,911,6.11,0
1250,bus,22,62,7.04,0
444,bus,6,911,6.01,0
662,bus,6,369,7.41,0
1265,bus,22,51,0.02,0
1404,bus,22,624,2.99,0
2406,bus,12,743,15.74,0
3,bus,17,1095,4.07,0
2260,bus,12,138,11.85,0
694,bus,6,1094,11.77,0
1032,train,90,292,29.27,0
1412,bus,22,68,7.5,0
667,bus,47,44,13.08,0
97,tram,40,30,2.88,0
1068,bus,22,621,6.69,0
1405,bus,22,244,5.48,0
1405,bus,22,244,9.33,0
928,bus,22,786,11.74,0
1111,bus,22,1108,17.28,0
479,bus,6,942,9.11,0
96,tram,40,38,6.74,0
1030,bus,6,581,4.81,0
2260,bus,12,138,9.07,0
466,bus,6,1042,6.54,0
1138,bus,22,1072,8.01,0
1075,train,90,292,26.55,0
9,bus,12,90,0.01,0
694,bus,6,1094,9.74,0
694,bus,6,1094,12.27,0
1064,train,90,292,16.1,0
1539,bus,12,771,8.72,0
1020,bus,22,259,2.57,0
1825,bus,12,1109,5.57,0
1831,bus,12,1113,1.16,0
20,bus,12,90,8.82,0
1005,bus,22,64,14.74,0
1116,bus,22,1108,8.95,0
1277,bus,22,59,9.66,0
121,tram,40,40,3.29,0
1407,bus,22,624,7.9,0
457,tram,40,34,4.78,0
3,bus,17,1095,4.46,0
457,tram,40,34,4.58,0
1075,train,90,292,10.34,0
1090,bus,6,102,2.6,0
949,bus,22,237,8.36,0
1535,bus,12,91,6.76,0
1059,train,90,279,11.52,0
928,bus,22,786,12.5,0
6301,train,90,286,19.49,0
925,bus,22,94,9.83,0
423,tram,40,39,3.04,0
1926,bus,12,226,3.87,0
1045,train,90,292,25.36,0
1096,bus,22,1039,6.34,0
1218,bus,22,945,0.67,0
1362,bus,22,117,0.56,0
1075,train,90,292,27.83,0
463,bus,6,935,8.28,0
407,tram,40,992,4.94,0
927,bus,6,77,2.76,0
1833,bus,12,743,15.17,0
292,bus,6,107,9.98,0
447,tram,40,992,0.87,0
20,bus,12,90,10.19,0
1165,bus,22,1108,9.28,0
986,bus,6,1112,9.83,0
1407,bus,22,624,4.23,0
986,bus,6,1112,10.6,0
470,tram,40,31,4.99,0
226,bus,6,72,9.21,0
424,bus,6,938,7.51,0
6,bus,17,100,0.26,0
1330,bus,12,810,4.38,0
1213,bus,12,825,10.15,0
1057,train,90,636,13.17,0
1362,bus,22,117,8.24,0
1019,train,90,636,9.83,0
1032,train,90,292,18.88,0
1059,train,90,279,19.75,0
928,bus,22,786,10.42,0
943,bus,6,77,3.72,0
624,bus,6,72,0.21,0
1019,train,90,636,15.69,0
9,bus,12,90,1.87,0
1804,bus,12,354,5.31,0
1045,train,90,292,26.6,0
1093,bus,6,349,3.55,0
1068,bus,6,56,7.35,0
1019,train,90,636,12.14,0
1057,train,90,636,11.78,0
1057,train,90,636,11.47,0
463,bus,6,935,10.13,0
1020,bus,22,259,3.41,0
1064,train,90,292,15.74,0
12,bus,12,771,7.89,0
405,tram,40,39,4.01,0
949,bus,22,237,7.7,0
1022,bus,22,259,21.38,0
1380,bus,22,110,0.36,0
667,bus,47,44,9.79,0
97,tram,40,30,7.05,0
258,bus,6,1111,4.96,0
965,bus,6,56,9.91,0
1108,bus,6,964,2.54,0
1108,bus,6,964,0.63,0
1405,bus,22,244,10.56,0
638,bus,6,221,9.77,0
1372,bus,22,110,14.04,0
249,bus,6,1041,10.19,0
1116,bus,22,1108,9.95,0
1405,bus,22,244,0.0,0
1085,bus,6,86,6.91,0
1099,bus,22,860,10.29,0
467,bus,6,874,8.93,0
458,tram,40,32,4.37,0
1025,bus,6,678,21.63,0
2234,bus,12,810,5.92,0
444,bus,6,911,7.02,0
665,bus,47,44,2.27,0
414,bus,6,102,11.13,0
262,bus,6,866,7.58,0
1090,bus,6,102,10.66,0
1081,bus,6,80,5.53,0
292,bus,6,107,4.06,0
1033,train,90,636,8.69,0
292,bus,6,107,1.75,0
292,bus,6,107,3.96,0
1820,bus,12,1113,2.71,0
986,bus,6,1112,3.63,0
925,bus,22,94,8.59,0
665,bus,47,44,3.04,0
624,bus,6,72,0.0,0
1025,train,90,636,7.87,0
1519,bus,12,1109,4.57,0
10,bus,17,140,0.05,0
474,bus,6,459,9.51,0
1519,bus,12,1109,8.69,0
414,bus,6,102,0.01,0
694,bus,6,1094,11.41,0
12,bus,12,771,8.18,0
2258,bus,12,133,0.0,0
415,tram,40,34,8.59,0
262,bus,6,866,7.7,0
1380,bus,22,110,8.18,0
965,bus,6,56,8.43,0
194,bus,51,811,5.92,0
1108,bus,6,964,2.98,0
1205,bus,22,94,9.0,0
1079,train,90,292,5.92,0
2422,bus,12,783,10.8,0
1017,bus,22,875,10.43,0
226,bus,6,72,2.65,0
1240,bus,22,51,2.97,0
1250,bus,22,62,6.64,0
457,tram,40,34,3.24,0
1213,bus,12,825,2.61,0
1057,train,90,636,11.63,0
1053,bus,22,68,11.92,0
1019,train,90,636,9.93,0
256,bus,6,239,5.45,0
1083,bus,6,80,5.86,0
20,bus,12,90,7.86,0
1412,bus,22,68,7.51,0
1412,bus,22,68,6.02,0
1375,bus,22,123,9.41,0
623,tram,40,1142,10.77,0
623,tram,40,1142,10.21,0
986,bus,6,1112,10.43,0
1076,bus,6,973,13.13,0
1926,bus,12,226,3.22,0
1135,bus,6,86,2.39,0
991,bus,6,221,10.71,0
1113,bus,6,964,0.0,0
414,bus,6,102,2.1,0
1526,bus,12,785,0.67,0
1022,bus,22,259,11.2,0
1412,bus,22,68,0.02,0
1402,bus,22,245,4.62,0
1287,bus,22,259,8.17,0
949,bus,22,237,7.17,0
258,bus,6,1111,11.4,0
421,tram,40,1145,9.88,0
1033,train,90,636,20.73,0
1159,bus,22,1072,17.45,0
1085,bus,6,86,6.1,0
1057,bus,22,64,6.92,0
1165,bus,22,1108,14.21,0
1085,bus,6,86,3.09,0
458,tram,40,32,3.14,0
19,bus,12,91,10.18,0
1404,bus,22,624,5.88,0
457,tram,40,34,4.17,0
1832,bus,12,1113,13.45,0
1701,bus,12,79,7.61,0
1409,bus,22,68,7.95,0
1538,bus,12,226,7.0,0
415,tram,40,34,5.92,0
1008,train,90,636,7.92,0
1820,bus,12,1113,1.41,0
928,bus,22,786,12.69,0
1330,bus,12,810,8.86,0
1030,bus,6,581,0.25,0
1052,train,90,288,1.85,0
1003,train,90,288,11.83,0
1138,bus,22,1072,7.67,0
97,tram,40,30,7.87,0
2260,bus,12,138,6.13,0
1804,bus,12,354,2.46,0
1926,bus,12,226,6.99,0
1031,train,90,636,3.5,0
2258,bus,12,133,7.61,0
1412,bus,22,68,1.13,0
949,bus,22,237,7.65,0
667,bus,47,44,1.73,0
1004,bus,22,875,6.64,0
1412,bus,22,68,8.38,0
1116,bus,22,1108,3.71,0
1108,bus,6,964,0.81,0
1833,bus,12,743,15.07,0
1535,bus,12,91,11.4,0
2422,bus,12,783,10.75,0
2422,bus,12,783,5.14,0
2422,bus,12,783,4.42,0
935,bus,6,77,0.08,0
1410,bus,12,824,22.63,0
1410,bus,12,824,17.65,0
1162,bus,22,1072,3.99,0
1059,train,90,279,12.81,0
932,bus,22,875,7.59,0
1240,bus,22,51,9.36,0
943,bus,6,77,4.16,0
470,bus,6,1038,0.1,0
1407,bus,22,624,0.77,0
946,bus,22,237,8.19,0
1212,bus,12,824,7.28,0
463,bus,6,935,6.48,0
1833,bus,12,743,15.11,0
20,bus,12,90,10.06,0
418,tram,40,31,4.01,0
927,bus,6,77,0.77,0
927,bus,6,77,0.03,0
1538,bus,12,226,1.81,0
1526,bus,12,785,9.66,0
1380,bus,22,110,2.83,0
1020,bus,22,259,7.74,0
1090,bus,6,102,9.4,0
278,bus,6,866,7.6,0
1068,train,90,292,8.9,0
1079,train,90,292,9.16,0
1081,bus,6,80,0.94,0
2422,bus,12,783,9.62,0
1277,bus,22,59,10.17,0
1008,bus,6,1110,8.25,0
1059,train,90,279,9.16,0
1405,bus,22,244,2.66,0
1025,bus,6,678,21.61,0
665,bus,47,44,8.32,0
1111,bus,22,1108,16.82,0
470,tram,40,31,3.7,0
480,bus,6,942,14.56,0
1330,bus,12,810,9.07,0
414,bus,6,102,3.33,0
262,bus,6,866,3.28,0
1410,bus,12,824,14.73,0
1375,bus,22,123,10.6,0
20,bus,12,90,10.2,0
662,bus,6,369,2.62,0
1019,bus,6,678,23.53,0
1301,bus,12,824,3.62,0
1057,train,90,636,17.34,0
1057,train,90,636,14.66,0
1362,bus,22,117,4.81,0
1031,train,90,636,1.08,0
414,bus,6,102,7.13,0
1115,bus,22,62,0.0,0
1064,train,90,292,15.43,0
1032,train,90,292,16.46,0
1412,bus,22,68,7.49,0
1064,train,90,292,21.97,0
405,tram,40,39,5.35,0
986,bus,6,1112,0.0,0
1005,bus,22,64,20.7,0
1017,bus,22,875,7.73,0
1820,bus,12,1113,0.11,0
1017,bus,22,875,9.17,0
1111,bus,22,1108,17.15,0
1404,bus,22,624,7.36,0
1265,bus,22,51,10.97,0
1838,bus,12,819,10.54,0
1409,bus,22,68,2.54,0
1053,bus,22,68,3.27,0
463,bus,6,935,3.34,0
965,bus,6,56,10.0,0
1412,bus,22,68,5.29,0
1159,bus,22,1072,13.53,0
1375,bus,22,123,10.08,0
1059,train,90,279,22.89,0
1085,bus,6,86,6.19,0
665,bus,47,44,5.1,0
2234,bus,12,810,10.49,0
2234,bus,12,810,7.67,0
2248,bus,12,138,1.8,0
1409,bus,22,68,5.12,0
1212,bus,12,824,8.19,0
1287,bus,22,259,6.31,0
949,bus,22,237,10.8,0
421,tram,40,1145,3.76,0
1090,bus,6,102,6.71,0
1090,bus,6,102,2.73,0
1526,bus,12,785,11.7,0
1159,bus,22,1072,6.59,0
1412,bus,22,68,8.33,0
1108,bus,6,964,9.01,0
928,bus,22,786,3.06,0
12,bus,12,771,7.58,0
1017,bus,22,875,15.03,0
292,bus,6,107,8.33,0
1162,bus,22,1072,4.6,0
467,bus,6,874,4.1,0
1508,bus,17,71,0.0,0
932,bus,22,875,6.96,0
1057,bus,22,64,6.18,0
928,bus,22,786,9.63,0
662,bus,6,369,14.56,0
1330,bus,12,810,6.49,0
415,bus,6,753,7.56,0
71,bus,17,98,4.68,0
256,bus,6,239,1.58,0
949,bus,22,237,8.09,0
949,bus,22,237,5.1,0
1008,train,90,636,7.41,0
1017,bus,6,678,12.17,0
1250,bus,22,62,7.14,0
925,bus,22,94,7.92,0
1348,bus,22,123,10.19,0
1804,bus,12,354,8.91,0
1052,train,90,288,21.76,0
1075,train,90,292,11.27,0
12,bus,12,771,8.85,0
405,tram,40,39,5.66,0
194,bus,51,811,3.04,0
258,bus,6,1111,10.57,0
1402,bus,22,245,3.82,0
1083,bus,6,80,3.65,0
1068,bus,22,621,10.71,0
103,tram,40,40,5.61,0
447,tram,40,992,0.36,0
1162,bus,22,1072,0.0,0
1820,bus,12,1113,2.35,0
1162,bus,22,1072,7.16,0
480,bus,6,942,0.41,0
1057,bus,22,64,1.62,0
943,bus,6,77,3.13,0
424,bus,6,938,9.36,0
2234,bus,12,810,10.85,0
665,bus,47,44,8.3,0
1838,bus,12,819,7.34,0
19,bus,12,91,0.01,0
1213,bus,12,825,8.54,0
1099,bus,22,860,1.8,0
103,tram,40,40,4.42,0
928,bus,22,786,11.48,0
121,tram,40,40,0.0,0
226,bus,6,72,5.62,0
1250,bus,22,62,3.52,0
479,bus,6,942,7.67,0
1138,bus,22,1072,7.83,0
1030,bus,6,581,0.92,0
1075,train,90,292,26.6,0
1093,bus,6,349,2.73,0
2260,bus,12,138,10.94,0
1075,train,90,292,7.05,0
1417,bus,22,73,0.19,0
405,tram,40,39,8.59,0
1380,bus,22,110,8.33,0
1831,bus,12,1113,6.05,0
1831,bus,12,1113,8.95,0
194,bus,51,811,7.15,0
1004,bus,22,875,7.35,0
262,bus,6,866,3.48,0
1008,train,90,636,20.37,0
638,bus,6,221,4.17,0
258,bus,6,1111,0.82,0
935,bus,6,77,12.54,0
1535,bus,12,91,11.42,0
2422,bus,12,783,8.85,0
1159,bus,22,1072,16.31,0
249,bus,6,1041,12.4,0
627,bus,6,1107,10.03,0
1277,bus,22,59,6.78,0
1085,bus,6,86,9.05,0
249,bus,6,1041,12.3,0
1057,bus,22,64,0.7,0
925,bus,22,94,2.62,0
946,bus,22,237,8.17,0
1096,bus,22,1039,10.52,0
1412,bus,22,68,5.72,0
949,bus,22,237,5.37,0
97,tram,40,30,3.29,0
1405,bus,22,244,8.95,0
20,bus,12,90,10.37,0
1250,bus,22,62,6.69,0
3,bus,17,1095,8.63,0
1045,train,90,292,26.24,0
1093,bus,6,349,0.51,0
1701,bus,12,79,7.34,0
1022,bus,22,259,7.77,0
667,bus,47,44,6.18,0
667,bus,47,44,1.09,0
97,tram,40,30,1.59,0
1008,train,90,636,22.33,0
447,tram,40,992,0.57,0
249,bus,6,1041,10.96,0
1033,train,90,636,11.52,0
1033,train,90,636,6.74,0
623,tram,40,1142,12.02,0
2,bus,54,931,0.0,0
662,bus,6,369,0.05,0
226,bus,6,72,6.45,0
1250,bus,22,62,7.36,0
458,tram,40,32,3.09,0
665,bus,47,44,2.09,0
1330,bus,12,810,6.75,0
1003,bus,6,581,8.33,0
457,tram,40,34,4.68,0
1213,bus,12,825,9.06,0
454,tram,40,38,10.85,0
1409,bus,22,68,7.25,0
1212,bus,12,824,2.53,0
1539,bus,12,771,9.12,0
1083,bus,6,80,0.87,0
1526,bus,12,785,12.53,0
1833,bus,12,743,11.69,0
1159,bus,22,1072,15.41,0
1159,bus,22,1072,12.88,0
1405,bus,22,244,0.02,0
1168,bus,22,786,10.91,0
1407,bus,22,624,6.07,0
427,bus,6,941,4.84,0
1519,bus,12,1109,4.76,0
430,bus,6,864,5.58,0
1519,bus,12,1109,9.8,0
1218,bus,22,945,10.14,0
1701,bus,12,79,5.11,0
1218,bus,22,945,5.12,0
1020,bus,22,259,3.73,0
927,bus,6,77,3.15,0
927,bus,6,77,1.82,0
421,tram,40,1145,4.37,0
415,tram,40,34,6.48,0
1526,bus,12,785,9.65,0
1090,bus,6,102,9.66,0
1079,train,90,292,9.72,0
1402,bus,22,245,1.13,0
1008,train,90,636,21.66,0
1372,bus,22,110,2.37,0
1005,bus,22,64,14.59,0
1025,bus,6,678,21.25,0
2234,bus,12,810,10.8,0
121,tram,40,40,4.12,0
1404,bus,22,624,9.73,0
1348,bus,22,123,9.98,0
1116,bus,22,1108,1.98,0
1168,bus,22,786,7.61,0
439,tram,40,30,0.0,0
1926,bus,12,226,5.75,0
454,tram,40,38,4.48,0
1701,bus,12,79,8.23,0
463,bus,6,935,5.09,0
1409,bus,22,68,0.1,0
1096,bus,22,1039,6.2,0
262,bus,6,866,3.78,0
1090,bus,6,102,9.24,0
2258,bus,12,133,3.29,0
1020,bus,22,259,0.61,0
1079,train,90,292,8.95,0
1005,bus,22,64,12.94,0
935,bus,6,77,15.85,0
928,bus,22,786,7.35,0
2422,bus,12,783,2.21,0
20,bus,12,90,10.5,0
1165,bus,22,1108,16.41,0
986,bus,6,1112,7.74,0
1085,bus,6,86,6.09,0
1165,bus,22,1108,5.95,0
470,tram,40,31,0.21,0
1250,bus,22,62,3.87,0
6301,train,90,286,22.37,0
480,bus,6,942,11.21,0
3,bus,17,1095,9.83,0
1057,train,90,636,11.99,0
1212,bus,12,824,6.88,0
278,bus,6,866,7.04,0
1117,bus,22,1108,1.59,0
1081,bus,6,80,0.0,0
1033,train,90,636,1.54,0
943,bus,6,77,9.33,0
470,tram,40,31,2.06,0
665,bus,47,44,6.29,0
444,bus,6,911,3.94,0
1216,bus,22,945,9.08,0
427,bus,6,941,1.2,0
23,bus,17,827,11.21,0
1138,bus,22,1072,7.1,0
1096,bus,22,1039,8.75,0
1068,bus,6,56,5.05,0
1057,train,90,636,12.19,0
1218,bus,22,945,9.84,0
927,bus,6,77,0.81,0
1538,bus,12,226,3.4,0
1064,train,90,292,18.98,0
1402,bus,22,245,8.33,0
1004,bus,22,875,7.76,0
1526,bus,12,785,13.06,0
1017,bus,6,678,8.57,0
623,tram,40,1142,11.4,0
1375,bus,22,123,12.09,0
1059,train,90,279,7.77,0
1059,train,90,279,22.94,0
1165,bus,22,1108,15.95,0
1250,bus,22,62,8.36,0
1025,bus,6,678,21.77,0
1025,train,90,636,19.03,0
1057,train,90,636,10.08,0
258,bus,6,1111,9.63,0
6301,train,90,286,20.52,0
1051,bus,6,1110,14.51,0
470,tram,40,31,7.05,0
1407,bus,22,624,9.89,0
1101,bus,22,115,3.65,0
1076,bus,6,973,12.73,0
1330,bus,12,810,8.99,0
426,tram,40,39,6.89,0
426,tram,40,39,8.9,0
1098,bus,6,86,6.27,0
1028,bus,6,369,4.11,0
954,bus,22,873,10.88,0
1075,bus,6,80,4.25,0
1031,bus,22,1062,21.54,0
1428,bus,22,74,0.01,0
1087,bus,22,63,5.06,0
218,bus,6,911,3.76,0
1092,bus,22,786,13.48,0
429,tram,40,31,5.3,0
930,bus,22,861,4.74,0
931,bus,6,77,6.91,0
914,bus,22,1044,8.57,0
1822,bus,12,1113,12.61,0
954,bus,22,873,9.27,0
2232,bus,12,774,7.36,0
218,bus,6,911,1.34,0
1332,bus,12,664,13.35,0
1031,bus,22,1062,17.75,0
1332,bus,12,664,12.18,0
1214,bus,22,945,6.59,0
1075,bus,6,80,6.63,0
421,bus,6,935,0.28,0
1421,bus,22,73,3.23,0
948,bus,22,858,8.93,0
1062,bus,6,56,0.01,0
473,bus,6,759,12.12,0
449,tram,40,992,2.47,0
424,bus,6,938,5.09,0
1265,bus,22,51,8.62,0
1098,bus,6,86,3.81,0
1407,bus,12,79,8.59,0
1015,bus,22,860,8.64,0
958,bus,22,860,2.01,0
2,bus,12,1109,8.37,0
1015,bus,22,860,3.42,0
446,bus,6,72,7.51,0
2,bus,12,1109,1.16,0
1214,bus,22,945,11.65,0
1027,bus,6,676,12.77,0
1129,bus,22,1044,2.58,0
2218,bus,12,658,10.7,0
1214,bus,22,945,2.66,0
429,tram,40,31,7.97,0
434,tram,40,32,6.22,0
266,bus,6,866,3.6,0
1421,bus,22,73,4.59,0
481,bus,6,940,5.45,0
995,bus,6,1043,10.42,0
2411,bus,12,743,5.09,0
481,bus,6,940,3.19,0
948,bus,22,858,9.29,0
1390,bus,22,111,9.67,0
1150,bus,22,1044,5.02,0
457,bus,6,1107,11.83,0
2207,bus,12,658,9.26,0
2207,bus,12,658,9.77,0
1214,bus,12,360,8.41,0
2406,bus,12,743,2.38,0
954,bus,22,873,10.12,0
1265,bus,22,51,8.44,0
1838,bus,12,819,6.17,0
2232,bus,12,774,14.35,0
1031,bus,22,1062,21.37,0
471,bus,6,1037,0.01,0
442,bus,6,1112,8.29,0
1542,bus,12,857,11.75,0
1021,bus,12,809,6.59,0
1421,bus,22,73,1.73,0
931,bus,6,77,0.25,0
1150,bus,22,1044,2.75,0
457,bus,6,1107,9.88,0
196,bus,51,851,16.26,0
473,bus,6,759,11.49,0
1838,bus,12,819,4.1,0
1407,bus,12,79,8.97,0
1087,bus,22,63,0.16,0
1015,bus,22,860,9.83,0
1332,bus,12,664,20.69,0
448,bus,6,941,4.22,0
446,bus,6,72,4.89,0
1154,bus,22,1072,2.3,0
1523,bus,12,785,5.16,0
435,tram,40,39,4.63,0
1129,bus,22,1044,2.72,0
434,tram,40,32,7.67,0
404,tram,40,992,10.55,0
2218,bus,12,658,9.11,0
462,bus,6,1107,7.77,0
434,tram,40,32,7.2,0
5,bus,17,98,4.63,0
930,bus,22,861,7.21,0
1062,bus,6,56,6.96,0
421,bus,6,935,0.01,0
1524,bus,12,785,0.26,0
2411,bus,12,743,1.49,0
2411,bus,12,743,8.54,0
948,bus,22,858,6.89,0
457,bus,6,1107,4.53,0
995,bus,6,1043,11.45,0
1051,train,90,280,20.63,0
11,bus,17,125,10.44,0
29,bus,17,125,2.37,0
959,bus,22,112,7.77,0
11,bus,17,125,7.67,0
1418,bus,22,68,0.02,0
1015,bus,22,860,9.23,0
1031,bus,22,1062,21.52,0
2,bus,12,1109,0.0,0
1252,bus,22,59,1.06,0
1180,bus,22,786,9.62,0
1034,bus,22,1039,8.62,0
914,bus,22,1044,1.02,0
1150,bus,22,1044,3.16,0
1369,bus,22,786,10.44,0
961,bus,6,935,11.91,0
1101,bus,22,115,3.6,0
1838,bus,12,819,5.74,0
954,bus,22,873,8.98,0
1098,bus,6,86,1.46,0
15,bus,17,1096,6.84,0
1076,bus,6,973,13.79,0
1028,bus,6,369,6.3,0
448,bus,6,941,1.65,0
1031,bus,22,1062,11.3,0
927,bus,22,109,0.36,0
116,tram,40,28,3.5,0
1075,bus,6,80,2.82,0
2,bus,12,1109,9.78,0
2,bus,12,1109,12.79,0
442,bus,6,1112,5.53,0
1062,train,90,292,17.18,0
1252,bus,22,59,8.85,0
442,bus,6,1112,7.39,0
2237,bus,12,360,14.01,0
1027,bus,6,676,12.36,0
1129,bus,22,1044,0.45,0
1803,bus,12,792,9.14,0
1021,bus,12,809,11.31,0
1703,bus,12,824,5.4,0
1092,bus,22,786,9.52,0
1021,bus,12,809,6.06,0
21,bus,17,820,15.33,0
930,bus,22,861,6.97,0
930,bus,22,861,5.67,0
1414,bus,22,68,11.83,0
995,bus,6,1043,13.62,0
5,bus,12,91,13.67,0
411,tram,40,38,4.48,0
196,bus,51,851,10.91,0
603,tram,40,1142,10.42,0
11,bus,17,125,12.09,0
998,bus,22,74,2.76,0
1164,bus,22,1072,0.08,0
1366,bus,22,110,5.56,0
1031,bus,22,1062,14.46,0
471,bus,6,1037,4.95,0
442,bus,6,1112,8.73,0
260,bus,6,866,11.95,0
1180,bus,22,786,4.73,0
1604,bus,12,809,11.68,0
995,bus,6,1043,7.56,0
619,tram,40,1142,10.08,0
1214,bus,12,360,9.54,0
1274,bus,22,62,7.75,0
1424,bus,22,74,0.9,0
446,bus,6,72,1.07,0
1083,bus,22,830,7.25,0
1031,bus,22,1062,13.7,0
1062,train,90,292,22.22,0
2,bus,12,1109,7.62,0
455,tram,40,992,0.15,0
958,bus,22,860,0.42,0
422,bus,6,940,4.27,0
21,bus,17,820,12.14,0
5,bus,17,98,4.17,0
1021,bus,12,809,5.38,0
1414,bus,22,68,9.86,0
1604,bus,12,809,12.1,0
260,bus,6,866,12.52,0
1524,bus,12,785,13.45,0
1062,bus,6,56,6.57,0
266,bus,6,866,10.06,0
416,tram,40,31,7.31,0
1703,bus,12,824,3.0,0
411,tram,40,38,8.13,0
613,tram,40,1142,5.03,0
1164,bus,22,1072,9.96,0
1822,bus,12,1113,1.95,0
74,tram,40,40,2.47,0
1214,bus,12,360,9.1,0
1274,bus,22,62,8.5,0
2231,bus,12,666,14.36,0
413,tram,40,992,8.85,0
467,bus,6,874,4.96,0
1083,bus,22,830,5.24,0
1385,bus,22,111,7.56,0
467,bus,6,874,7.45,0
1403,bus,22,245,0.08,0
958,bus,22,860,6.1,0
218,bus,6,911,3.29,0
1406,bus,22,245,12.08,0
2237,bus,12,360,6.07,0
1542,bus,12,857,0.81,0
232,bus,6,944,4.24,0
266,bus,6,866,0.01,0
948,bus,22,858,7.83,0
1413,bus,22,68,7.64,0
1265,bus,22,51,9.59,0
15,bus,17,1096,7.82,0
6305,train,90,286,38.29,0
1031,bus,22,1062,12.9,0
1062,train,90,292,25.05,0
1332,bus,12,664,15.5,0
413,tram,40,992,3.7,0
116,tram,40,28,3.7,0
442,bus,6,1112,7.17,0
1403,bus,22,245,3.17,0
422,bus,6,940,10.29,0
1260,bus,22,59,11.83,0
462,bus,6,1107,3.45,0
1414,bus,22,68,3.4,0
232,bus,6,944,14.98,0
1062,bus,6,56,5.58,0
1398,bus,22,244,4.72,0
1180,bus,22,786,8.23,0
1398,bus,22,244,7.42,0
1051,train,90,280,23.0,0
828,bus,6,349,5.59,0
1065,bus,6,1040,11.06,0
1213,bus,12,825,2.72,0
1407,bus,12,79,6.13,0
467,bus,6,874,6.78,0
1154,bus,22,1072,0.0,0
1418,bus,22,68,7.64,0
446,bus,6,72,7.59,0
2237,bus,12,360,13.36,0
1092,bus,22,786,2.83,0
280,bus,6,676,4.63,0
1369,bus,22,786,7.25,0
457,bus,6,1107,3.65,0
1065,bus,6,1040,11.31,0
1101,bus,22,115,4.22,0
12,bus,17,878,3.96,0
1265,bus,22,51,9.48,0
467,bus,6,874,8.7,0
218,bus,6,911,11.16,0
1504,bus,12,79,11.31,0
1406,bus,22,245,11.75,0
1252,bus,22,59,1.48,0
1252,bus,22,59,9.75,0
2218,bus,12,658,9.83,0
1191,bus,22,94,6.84,0
993,bus,6,459,10.93,0
2237,bus,12,360,12.22,0
1542,bus,12,857,8.54,0
21,bus,17,820,5.35,0
2411,bus,12,743,6.68,0
914,bus,22,1044,12.36,0
1408,bus,22,73,3.67,0
1009,bus,22,914,9.49,0
416,tram,40,31,2.16,0
1369,bus,22,786,10.19,0
613,tram,40,1142,15.48,0
995,bus,6,1043,12.97,0
1095,bus,22,860,0.16,0
613,tram,40,1142,5.89,0
1413,bus,22,68,6.16,0
